order_id,customer_id,order_date,order_status,payment_method,discount_amount,shipping_cost
O056420,C08363,2026-03-11,In Transit,UPI,101.85,86.47
O056421,C06197,2026-04-21,Completed,Debit Card,82.34,93.24
O056422,C01342,2025-12-12,Completed,COD,22.44,46.96
O056423,C07873,2025-10-28,Completed,Debit Card,14.83,80.59
O056424,C01780,2026-08-10,Completed,Credit Card,62.77,92.8
O056425,C07020,2026-05-06,Completed,UPI,160.6,52.27
O056426,C02435,2026-07-24,Completed,UPI,87.66,149.68
O056427,C04699,2026-03-26,Completed,UPI,48.22,147.21
O056430,C07435,2025-06-19,Completed,Credit Card,11.78,123.97
O056431,C08072,2026-07-10,In Transit,Debit Card,98.82,78.9
O056432,C00361,2026-03-23,In Transit,UPI,117.47,44.51
O056433,C04821,2025-06-09,Completed,UPI,23.3,131.54
O056434,C09858,2026-07-30,Completed,Debit Card,131.88,114.42
O056435,C07997,2026-02-12,Cancelled,Credit Card,16.78,130.61
O056436,C03685,2025-05-26,In Transit,UPI,91.99,74.52
O056437,C02888,2025-07-26,Completed,Credit Card,53.11,63.5
O056438,C07072,2025-09-04,Completed,UPI,16.35,63.55
O056439,C01378,2026-08-21,Completed,UPI,87.59,114.4
O056440,C08853,2026-08-22,Completed,UPI,149.08,53.78
O056441,C00835,2026-04-05,Completed,COD,10.84,103.86
O056443,C08503,2026-07-22,Completed,UPI,5.52,121.05
O056444,C07230,2025-10-01,Completed,Debit Card,57.28,133.15
O056445,C04871,2026-05-11,Completed,Debit Card,112.52,69.98
O056446,C02329,2026-08-09,Completed,Credit Card,35.34,102.24
O056447,C06019,2026-05-26,Completed,UPI,26.94,126.04
O056448,C09675,2026-08-28,Completed,UPI,131.31,44.6
O056449,C00978,2026-08-04,Completed,Credit Card,47.05,43.37
O056451,C04216,2026-07-25,Completed,Credit Card,39.05,124.84
O056452,C05922,2026-05-21,Completed,UPI,68.61,94.76
O056453,C03610,2025-12-20,Completed,Debit Card,130.77,147.2
O056454,C07210,2026-08-20,Completed,UPI,133.19,70.6
O056456,C03514,2025-11-15,Completed,COD,94.28,87.7
O056457,C07984,2025-11-03,Completed,Credit Card,99.62,92.13
O056458,C01018,2025-12-01,Completed,UPI,75.02,145.63
O056459,C00418,2025-04-22,Completed,UPI,71.31,48.55
O056460,C00590,2025-02-06,Completed,UPI,42.74,68.32
O056461,C08174,2025-02-22,Completed,UPI,81.45,99.25
O056462,C08017,2026-01-13,Cancelled,Credit Card,43.51,105.77
O056463,C08339,2026-02-06,Completed,UPI,78.67,144.0
O056464,C02875,2025-06-26,Completed,UPI,61.11,134.32
O056465,C04929,2026-08-28,Completed,Debit Card,120.43,50.28
O056466,C03232,2025-12-16,Completed,UPI,62.8,139.46
O056469,C00213,2026-04-25,Completed,UPI,104.23,143.16
O056470,C05718,2025-11-23,In Transit,UPI,89.15,91.07
O056471,C02053,2026-08-08,Returned,Debit Card,82.35,80.58
O056472,C08733,2026-04-16,Completed,COD,121.57,133.28
O056473,C09584,2025-04-07,Completed,Credit Card,50.69,41.89
O056474,C08311,2026-08-10,Completed,Credit Card,29.08,145.28
O056476,C03071,2025-12-14,In Transit,UPI,0.8,73.35
O056477,C02332,2025-11-12,Completed,UPI,51.59,137.47
O056478,C08289,2026-07-22,Completed,UPI,136.97,54.93
O056479,C00186,2026-02-25,Completed,UPI,69.42,102.69
O056480,C09247,2025-07-29,Completed,Credit Card,62.21,110.45
O056481,C05885,2025-06-02,Completed,COD,146.61,116.33
O056482,C07467,2026-01-07,In Transit,Credit Card,76.4,63.26
O056483,C04568,2026-06-17,Completed,Credit Card,132.68,121.26
O056484,C07095,2026-05-12,Completed,Credit Card,21.13,51.08
O056485,C03381,2026-03-25,In Transit,COD,80.17,50.1
O056486,C06629,2025-05-11,Completed,Credit Card,65.21,140.58
O056487,C04320,2026-04-02,Completed,Credit Card,127.19,133.43
O056488,C09338,2026-03-03,Completed,UPI,144.7,126.11
O056489,C09322,2025-02-04,Completed,UPI,19.9,80.04
O056490,C05722,2026-06-08,Completed,Debit Card,69.19,128.64
O056492,C07452,2025-11-15,Completed,Credit Card,74.96,53.79
O056493,C07085,2026-07-26,Completed,UPI,104.72,115.22
O056494,C09754,2026-06-02,Completed,UPI,79.69,45.33
O056495,C08807,2026-08-16,Completed,UPI,78.04,147.6
O056496,C07478,2025-09-08,Completed,UPI,160.54,107.0
O056497,C00803,2025-09-14,Completed,COD,44.42,88.44
O056498,C03587,2026-02-27,In Transit,UPI,42.77,74.56
O056499,C03473,2026-06-17,Completed,UPI,150.38,41.63
O056500,C05127,2025-06-22,Completed,UPI,84.35,45.25
O056501,C08604,2026-03-07,Completed,Credit Card,6.16,51.5
O056502,C06745,2026-08-25,Returned,Debit Card,31.98,97.29
O056503,C07739,2026-05-10,Completed,Debit Card,66.3,142.67
O056504,C00434,2026-07-17,In Transit,Debit Card,39.33,122.43
O056505,C00560,2025-02-12,Completed,UPI,73.73,70.52
O056506,C09300,2025-05-23,Completed,UPI,39.28,60.56
O056507,C02144,2025-12-18,Completed,UPI,6.21,149.77
O056509,C05495,2025-04-21,Completed,UPI,46.89,57.61
O056510,C03541,2026-07-20,Completed,Credit Card,87.09,94.46
O056511,C07657,2026-03-04,Completed,Debit Card,74.91,140.91
O056512,C09656,2026-02-10,Completed,UPI,95.67,68.88
O056513,C02623,2026-03-29,In Transit,Credit Card,91.07,91.76
O056514,C03564,2025-12-19,Returned,UPI,72.8,88.14
O056515,C02978,2026-08-11,Completed,Debit Card,25.35,100.9
O056516,C06471,2026-06-19,Completed,UPI,2.48,138.79
O056517,C07268,2025-09-15,In Transit,COD,16.59,136.33
O056518,C04794,2025-09-23,Completed,UPI,71.87,61.64
O056519,C02187,2025-11-03,Completed,Credit Card,24.36,69.27
O056520,C03248,2025-12-11,Completed,COD,56.65,104.45
O056521,C07496,2026-06-09,Completed,UPI,134.13,61.53
O056522,C08862,2026-08-14,Completed,Credit Card,43.6,131.69
O056523,C05085,2026-04-26,Completed,Debit Card,27.62,56.03
O056524,C02518,2026-01-16,Completed,Credit Card,146.0,48.39
O056525,C06681,2026-06-20,Completed,UPI,67.76,99.32
O056526,C06418,2025-11-24,Completed,Debit Card,94.8,112.15
O056528,C02888,2025-08-06,Completed,Credit Card,130.95,134.66
O056529,C08201,2026-05-14,In Transit,Credit Card,23.48,92.99
O056530,C06734,2026-02-06,Completed,UPI,55.29,45.39
O056531,C08429,2026-07-24,Completed,UPI,95.51,94.82
O056532,C01044,2025-02-18,Completed,UPI,66.72,137.68
O056533,C08300,2025-05-13,In Transit,Debit Card,76.2,137.51
O056534,C04783,2026-06-03,Returned,Credit Card,139.22,60.62
O056535,C07775,2026-06-28,Completed,UPI,65.51,104.82
O056536,C02462,2026-08-28,Completed,UPI,119.06,74.4
O056537,C03519,2025-05-02,Completed,Debit Card,78.49,111.68
O056539,C05516,2025-05-01,Completed,UPI,28.14,75.84
O056540,C05109,2026-08-28,Completed,UPI,24.23,126.35
O056541,C02396,2025-12-25,Completed,COD,89.06,122.47
O056542,C09063,2026-04-30,Completed,UPI,100.54,126.37
O056543,C09460,2025-01-08,Completed,Debit Card,39.38,73.04
O056544,C02402,2026-04-28,Completed,UPI,151.26,56.62
O056545,C03937,2025-09-14,Completed,Debit Card,35.99,68.05
O056546,C08080,2025-05-07,Completed,Credit Card,177.73,88.19
O056547,C07863,2026-08-14,Completed,UPI,50.1,118.6
O056548,C09748,2026-01-27,Completed,UPI,57.16,135.6
O056549,C09489,2026-08-07,Completed,Credit Card,31.45,124.09
O056550,C08779,2026-07-26,Completed,UPI,11.38,89.06
O056551,C05879,2026-04-17,Completed,Debit Card,88.34,125.98
O056552,C03414,2025-11-13,Completed,COD,56.24,144.6
O056553,C05230,2025-11-19,In Transit,UPI,11.97,75.08
O056554,C07736,2026-04-26,Returned,Credit Card,49.0,49.93
O056555,C01055,2026-08-19,In Transit,UPI,48.73,148.57
O056556,C07053,2026-06-25,Completed,UPI,28.5,143.72
O056557,C08992,2026-02-04,Completed,Credit Card,137.63,107.71
O056558,C02151,2025-12-06,Completed,COD,51.39,91.57
O056559,C08144,2026-07-28,Cancelled,UPI,77.25,127.55
O056560,C08939,2026-02-11,Cancelled,UPI,155.07,136.88
O056561,C00691,2026-02-23,Completed,UPI,107.16,47.49
O056562,C09595,2026-04-21,Completed,UPI,22.9,68.69
O056563,C05024,2026-06-09,Completed,Credit Card,103.74,149.0
O056564,C04589,2026-01-08,Completed,Debit Card,58.78,147.15
O056565,C06045,2026-02-25,Completed,COD,4.14,89.97
O056566,C02179,2026-02-05,Completed,Debit Card,46.68,77.31
O056567,C06663,2026-01-23,Completed,UPI,115.37,62.2
O056569,C03258,2026-08-05,Completed,UPI,50.42,43.21
O056570,C02590,2026-03-18,Completed,UPI,99.12,68.65
O056571,C09179,2025-06-27,Completed,UPI,101.73,41.23
O056572,C04694,2026-03-17,Completed,UPI,9.91,104.26
O056573,C06312,2025-02-24,Completed,Credit Card,74.88,116.78
O056574,C08589,2026-02-03,Completed,UPI,8.15,41.77
O056575,C07201,2026-08-10,Completed,UPI,15.77,76.27
O056576,C03251,2026-05-12,In Transit,UPI,73.29,148.94
O056577,C00218,2025-12-18,Completed,Credit Card,21.57,115.21
O056578,C04705,2026-06-12,Completed,Credit Card,110.98,131.6
O056579,C02517,2026-08-04,Completed,Debit Card,35.19,80.91
O056580,C04216,2025-02-28,Completed,Credit Card,28.82,71.47
O056581,C04594,2026-08-30,Completed,COD,113.95,49.96
O056582,C08698,2026-08-30,Completed,UPI,70.17,118.21
O056584,C02004,2025-09-24,Completed,UPI,103.42,113.18
O056585,C03197,2026-07-24,Completed,COD,146.9,99.39
O056586,C05849,2025-06-20,Completed,Credit Card,54.68,99.81
O056587,C05673,2026-06-19,Completed,Debit Card,137.21,99.72
O056588,C05477,2026-06-17,In Transit,Credit Card,131.54,69.9
O056589,C09538,2026-06-01,Completed,Credit Card,45.58,135.67
O056590,C06951,2026-08-23,Completed,UPI,32.86,149.64
O056591,C00992,2025-02-22,Completed,Credit Card,179.26,146.16
O056592,C09423,2026-04-23,In Transit,Credit Card,70.21,87.24
O056593,C04648,2026-03-08,Completed,Credit Card,79.35,128.89
O056594,C05819,2025-08-12,Completed,UPI,30.11,89.53
O056595,C08227,2026-08-17,Completed,Credit Card,21.63,120.2
O056596,C02176,2026-08-28,Completed,UPI,46.29,79.54
O056597,C05124,2025-11-22,In Transit,Debit Card,7.33,57.53
O056598,C08634,2026-06-15,Completed,UPI,90.58,87.2
O056599,C07397,2026-07-05,Returned,UPI,80.75,109.62
O056600,C03550,2026-04-17,In Transit,Credit Card,129.65,133.11
O056601,C05904,2025-11-24,Completed,Debit Card,13.14,68.67
O056602,C00084,2026-07-16,Returned,UPI,86.44,65.78
O056603,C00495,2026-03-08,Completed,UPI,73.36,100.48
O056604,C01145,2025-06-27,In Transit,UPI,58.89,116.6
O056605,C06972,2025-11-14,In Transit,UPI,26.78,133.97
O056606,C06218,2026-07-15,In Transit,Credit Card,21.45,100.91
O056607,C09192,2025-12-01,In Transit,UPI,14.81,112.36
O056608,C07115,2026-07-09,In Transit,UPI,23.99,104.36
O056609,C04227,2026-08-16,Completed,Credit Card,69.47,137.62
O056610,C08710,2025-10-05,Completed,Debit Card,66.12,60.29
O056611,C00448,2025-05-15,Completed,Credit Card,36.11,108.37
O056613,C02533,2025-11-22,Returned,UPI,36.8,53.75
O056614,C01285,2026-01-20,Completed,UPI,51.74,55.21
O056616,C03099,2025-09-16,Cancelled,COD,178.48,116.83
O056617,C04566,2026-04-15,Completed,COD,83.34,51.82
O056618,C06119,2026-03-20,Completed,Debit Card,12.8,120.19
O056619,C03567,2026-02-25,Completed,UPI,111.92,121.56
O056620,C09684,2026-08-06,Cancelled,UPI,84.73,72.37
O056621,C05435,2026-08-08,Completed,COD,132.75,146.79
O056622,C08789,2026-07-19,Completed,Debit Card,19.01,59.18
O056624,C00504,2025-12-08,Completed,Credit Card,23.04,100.65
O056625,C04732,2025-10-13,Completed,COD,84.93,79.55
O056626,C08094,2026-07-02,Returned,UPI,117.57,102.09
O056627,C09095,2026-04-30,In Transit,UPI,17.65,123.09
O056628,C06349,2026-05-08,Completed,Credit Card,128.19,71.77
O056630,C06660,2025-12-20,In Transit,Credit Card,48.62,61.87
O056631,C02134,2026-07-22,In Transit,UPI,100.39,42.83
O056632,C05603,2025-02-09,In Transit,Credit Card,40.75,88.49
O056633,C07580,2025-07-08,Completed,UPI,51.88,53.01
O056634,C06686,2025-07-11,Cancelled,UPI,16.9,100.8
O056635,C00848,2025-11-01,Returned,Debit Card,148.1,131.96
O056636,C02401,2026-06-28,Completed,UPI,46.3,138.78
O056637,C06899,2026-04-05,Completed,COD,101.05,133.77
O056638,C05288,2026-02-09,Completed,Credit Card,18.18,136.43
O056639,C00324,2026-07-31,Completed,UPI,10.69,139.19
O056640,C07416,2026-05-28,Completed,Debit Card,46.37,147.6
O056641,C00808,2026-06-24,Completed,Credit Card,87.84,71.32
O056642,C01887,2026-08-25,In Transit,Credit Card,60.13,55.43
O056643,C09074,2026-02-26,Completed,Credit Card,47.96,111.1
O056644,C03190,2026-08-05,In Transit,UPI,125.74,126.68
O056645,C00357,2026-07-22,Completed,UPI,76.61,139.43
O056647,C09377,2026-05-02,Completed,UPI,119.53,88.39
O056649,C06228,2025-09-23,Completed,UPI,65.67,120.61
O056650,C04165,2026-08-14,Completed,Debit Card,144.23,49.99
O056651,C02177,2025-10-12,Completed,COD,53.36,72.6
O056652,C08805,2026-03-02,Completed,Debit Card,52.38,137.93
O056653,C09511,2025-12-28,Completed,Debit Card,9.92,107.57
O056654,C09879,2026-05-22,Completed,COD,10.77,124.4
O056657,C08619,2025-12-31,Completed,UPI,44.2,96.74
O056658,C01794,2026-06-25,Completed,Credit Card,146.03,89.72
O056659,C05635,2026-01-02,Completed,UPI,51.71,79.01
O056660,C05813,2025-08-28,Completed,Debit Card,73.14,126.67
O056661,C06643,2026-08-27,Completed,Debit Card,8.23,132.25
O056662,C00387,2026-01-26,Completed,Credit Card,100.54,113.01
O056663,C03129,2025-11-22,Completed,Credit Card,63.12,67.77
O056664,C05150,2026-06-02,In Transit,Credit Card,117.41,70.21
O056665,C01773,2025-07-19,Completed,Debit Card,18.66,127.46
O056666,C09454,2025-12-07,Completed,Debit Card,149.48,117.8
O056668,C01399,2025-09-27,Completed,Debit Card,92.68,87.82
O056669,C06734,2026-06-15,Completed,Debit Card,3.19,77.36
O056670,C04125,2025-06-07,Returned,COD,83.7,109.57
O056671,C03157,2026-08-18,Completed,UPI,7.86,92.73
O056672,C02953,2026-05-27,Completed,UPI,53.81,57.8
O056674,C09062,2026-06-10,Completed,UPI,68.59,140.37
O056676,C03533,2026-03-01,Returned,UPI,71.95,82.8
O056677,C07103,2026-06-28,Completed,UPI,12.39,87.67
O056678,C05278,2026-03-31,Completed,Credit Card,62.43,48.56
O056679,C04411,2026-07-15,Completed,Credit Card,169.45,93.16
O056680,C03016,2025-07-09,Completed,Credit Card,73.62,66.97
O056681,C00827,2026-07-01,Completed,Credit Card,62.17,58.13
O056682,C01967,2025-05-14,Completed,COD,51.46,113.92
O056683,C05682,2026-08-10,Completed,Debit Card,22.06,102.39
O056684,C07316,2025-05-28,Completed,UPI,176.99,138.23
O056685,C00378,2026-03-19,Completed,COD,145.1,96.31
O056686,C03818,2026-08-17,Completed,UPI,135.58,71.38
O056688,C06038,2026-01-13,Completed,Debit Card,47.54,121.8
O056689,C08685,2026-06-13,Completed,UPI,58.13,126.19
O056690,C09311,2026-02-10,Completed,UPI,5.24,125.95
O056691,C08881,2026-01-26,Completed,UPI,42.14,60.69
O056692,C08756,2026-08-14,Completed,UPI,38.77,44.87
O056693,C06026,2026-04-22,Completed,Debit Card,67.46,96.4
O056694,C02459,2026-06-07,In Transit,UPI,9.39,87.18
O056695,C07491,2026-01-26,Completed,UPI,23.65,121.89
O056696,C07271,2025-10-27,Completed,UPI,81.15,109.78
O056697,C01686,2026-08-21,Completed,UPI,81.49,50.22
O056698,C01991,2026-04-14,In Transit,Credit Card,32.26,103.64
O056699,C01103,2025-08-18,In Transit,UPI,104.84,136.23
O056700,C04994,2026-08-15,In Transit,Debit Card,112.91,91.18
O056701,C03249,2026-04-28,Completed,UPI,95.78,144.34
O056702,C09029,2026-04-23,Completed,Credit Card,31.45,140.1
O056704,C03281,2026-05-12,In Transit,Credit Card,84.78,64.8
O056705,C08789,2025-04-26,In Transit,UPI,106.93,57.39
O056706,C09990,2025-10-13,In Transit,Credit Card,59.72,84.31
O056707,C07257,2026-04-25,Completed,UPI,79.47,136.56
O056709,C00168,2026-03-02,In Transit,COD,46.08,92.71
O056710,C07741,2026-05-05,Completed,Credit Card,73.81,61.59
O056711,C04630,2026-05-09,Completed,Credit Card,45.97,89.27
O056712,C06925,2025-08-11,Completed,Debit Card,0.28,124.27
O056713,C04313,2026-05-14,In Transit,Credit Card,134.66,68.88
O056714,C05713,2026-03-13,Completed,Credit Card,104.52,125.26
O056715,C02634,2026-01-05,Completed,Credit Card,34.92,129.55
O056716,C05763,2026-07-07,In Transit,UPI,3.55,96.21
O056717,C02951,2026-05-27,Completed,Credit Card,8.96,101.89
O056718,C02846,2026-02-04,Completed,Debit Card,47.2,41.3
O056719,C03311,2026-05-27,Completed,UPI,173.04,93.53
O056721,C02270,2026-07-01,Completed,Debit Card,91.52,126.67
O056722,C09334,2025-10-31,Completed,Credit Card,176.75,62.07
O056723,C04556,2025-03-10,Completed,Credit Card,5.34,146.76
O056724,C06154,2026-07-22,Completed,UPI,43.26,48.5
O056725,C05739,2026-06-23,Completed,UPI,4.59,115.37
O056726,C02691,2025-07-03,In Transit,UPI,4.86,42.92
O056727,C00003,2026-07-30,Completed,UPI,4.44,143.66
O056728,C01055,2026-08-05,Completed,UPI,131.2,105.5
O056729,C08339,2025-01-08,In Transit,UPI,14.2,116.01
O056730,C01104,2026-03-27,In Transit,UPI,93.32,110.54
O056731,C02117,2025-12-04,Completed,Debit Card,35.04,127.77
O056732,C09157,2026-05-14,Completed,COD,137.89,72.94
O056733,C08110,2025-10-08,Completed,Credit Card,27.5,67.73
O056734,C00556,2026-06-12,In Transit,UPI,71.23,132.69
O056735,C06457,2026-02-28,Returned,Credit Card,122.9,116.77
O056737,C03676,2025-11-13,Completed,UPI,167.09,112.13
O056738,C04978,2026-04-30,Completed,Credit Card,33.3,96.89
O056739,C01517,2025-10-27,Completed,UPI,62.84,126.17
O056740,C09561,2025-03-30,Completed,Debit Card,91.49,68.24
O056741,C01744,2026-08-20,Completed,Debit Card,30.64,88.91
O056742,C01902,2026-06-20,Completed,UPI,11.8,119.06
O056743,C03715,2026-08-17,Completed,UPI,18.96,141.25
O056744,C02171,2026-05-19,Completed,Debit Card,72.07,139.18
O056747,C06156,2026-08-20,Completed,Debit Card,109.99,48.78
O056748,C02440,2025-09-24,Completed,UPI,71.61,43.87
O056749,C09718,2025-12-27,In Transit,Credit Card,46.78,132.92
O056750,C01151,2025-06-23,Completed,UPI,79.92,91.36
O056751,C00786,2026-04-22,Completed,Credit Card,66.24,126.73
O056752,C01771,2026-02-12,Completed,Credit Card,30.33,141.18
O056753,C05443,2026-02-26,In Transit,Debit Card,19.35,44.53
O056754,C07497,2025-04-18,Completed,UPI,88.25,47.14
O056755,C05609,2026-03-08,Completed,COD,74.54,59.34
O056757,C05945,2026-07-06,In Transit,UPI,30.64,125.73
O056758,C01390,2025-10-17,Completed,UPI,45.2,136.27
O056759,C01898,2025-10-31,Completed,UPI,42.23,57.39
O056760,C03607,2026-08-15,Completed,COD,120.47,149.23
O056761,C09221,2025-04-08,Completed,Credit Card,104.55,103.3
O056762,C04612,2026-01-07,Completed,Debit Card,61.79,125.84
O056763,C08771,2026-08-28,Completed,UPI,86.28,132.06
O056764,C00762,2026-08-11,Completed,Credit Card,3.83,57.45
O056765,C06888,2025-11-24,Completed,Debit Card,66.38,62.35
O056766,C04690,2026-08-19,Completed,UPI,82.01,148.0
O056767,C01759,2026-01-07,Completed,UPI,73.57,51.46
O056768,C00831,2026-07-17,In Transit,Debit Card,27.52,113.68
O056769,C03193,2026-07-10,Completed,Credit Card,51.68,147.03
O056770,C08239,2025-04-16,Completed,UPI,105.76,136.12
O056771,C06428,2025-02-17,Completed,Debit Card,68.15,101.19
O056772,C04635,2025-10-16,Completed,Credit Card,78.06,40.41
O056773,C08488,2025-10-18,In Transit,UPI,52.29,78.81
O056775,C02830,2026-03-25,Cancelled,UPI,57.01,43.87
O056777,C05908,2026-08-05,Returned,UPI,145.45,89.65
O056778,C03244,2026-04-03,Completed,Credit Card,14.12,141.53
O056779,C05046,2026-01-14,Completed,Debit Card,95.13,70.41
O056780,C01211,2026-08-23,Completed,Debit Card,19.05,121.46
O056781,C00114,2026-08-15,Completed,UPI,102.18,103.53
O056783,C04424,2025-10-19,In Transit,Debit Card,21.58,68.05
O056785,C03331,2025-12-19,Completed,Credit Card,82.16,44.07
O056786,C05183,2026-07-22,Returned,Debit Card,3.3,40.82
O056787,C09481,2026-05-28,Completed,UPI,120.42,40.21
O056788,C07240,2026-07-29,Completed,Debit Card,51.97,83.74
O056790,C01131,2026-07-27,Completed,UPI,44.6,106.02
O056791,C01815,2025-12-27,Completed,Debit Card,171.96,61.83
O056792,C03655,2026-01-21,Completed,Credit Card,163.93,68.25
O056793,C02472,2025-05-27,Completed,COD,76.89,54.64
O056794,C09584,2025-09-25,Completed,UPI,105.37,48.27
O056795,C01741,2025-10-30,Completed,UPI,122.34,104.32
O056796,C01725,2026-04-27,Completed,UPI,2.02,46.52
O056797,C04890,2026-08-21,Completed,Debit Card,64.8,62.75
O056798,C06994,2026-04-11,In Transit,Credit Card,17.15,100.11
O056799,C03821,2026-07-08,Completed,UPI,67.61,67.33
O056800,C00459,2025-10-28,In Transit,Debit Card,58.49,59.59
O056801,C07679,2026-02-16,Completed,UPI,90.51,48.57
O056802,C09473,2025-10-02,Completed,COD,44.56,110.77
O056803,C08139,2026-08-24,Completed,Credit Card,139.78,98.08
O056804,C08430,2025-03-11,Completed,Credit Card,54.98,63.19
O056807,C08085,2025-04-11,Completed,UPI,40.44,113.23
O056808,C00778,2026-06-29,Completed,UPI,76.51,61.1
O056809,C00569,2026-02-01,In Transit,UPI,122.56,125.92
O056810,C00766,2026-07-22,In Transit,Credit Card,76.51,91.26
O056812,C02441,2025-05-07,Completed,UPI,168.79,130.6
O056813,C00294,2025-11-25,Completed,COD,106.27,138.56
O056814,C00777,2026-08-19,Completed,UPI,1.65,86.07
O056815,C00704,2026-01-14,Completed,Debit Card,61.54,148.99
O056816,C06295,2026-06-07,Completed,COD,4.73,147.49
O056818,C08491,2026-04-16,Completed,UPI,156.24,65.27
O056819,C09934,2025-02-09,Completed,UPI,66.18,115.44
O056820,C04419,2026-03-04,Completed,UPI,101.51,77.36
O056821,C05393,2025-07-05,In Transit,UPI,70.82,139.11
O056822,C02633,2025-06-28,In Transit,Debit Card,84.0,125.43
O056823,C06586,2026-07-10,Completed,UPI,40.61,110.55
O056825,C01847,2025-12-17,Completed,Credit Card,11.89,114.57
O056826,C09546,2025-07-22,Completed,Credit Card,65.34,70.24
O056827,C02257,2026-06-16,In Transit,Debit Card,26.76,69.93
O056828,C02699,2025-04-28,Completed,UPI,54.93,70.88
O056830,C05943,2025-06-30,Completed,UPI,85.01,124.95
O056831,C00333,2026-05-21,In Transit,UPI,76.1,148.09
