customer_id,signup_date,age,gender,city,acquisition_channel,customer_segment
C05109,2023-10-17,26,Male,Ahmedabad,Organic Search,Premium
C05110,2025-03-20,54,Male,Bangalore,Google,VIP
C05111,2025-08-19,49,Male,Lucknow,Google,Premium
C05112,2024-08-04,51,Female,Bangalore,Instagram,Budget
C05113,2025-05-22,29,Male,Chennai,Organic Search,Premium
C05114,2024-08-04,50,Male,Bangalore,Referral,Regular
C05115,2026-05-01,29,Female,Hyderabad,YouTube,Premium
C05116,2024-08-13,29,Female,Delhi,Organic Search,Regular
C05117,2024-03-26,51,Male,Hyderabad,Organic Search,Budget
C05118,2024-06-26,19,Female,Jaipur,YouTube,Budget
C05119,2024-08-11,32,Male,Pune,Referral,Budget
C05120,2024-12-23,21,Male,Jaipur,Organic Search,Regular
C05121,2024-01-03,58,Female,Lucknow,Google,Regular
C05122,2024-02-07,52,Male,Jaipur,Google,Regular
C05123,2024-06-22,21,Female,Kolkata,Organic Search,Premium
C05124,2023-09-13,38,Male,Jaipur,Organic Search,Regular
C05125,2025-07-10,55,Female,Chennai,YouTube,Regular
C05126,2025-03-13,18,Female,Delhi,Instagram,Regular
C05127,2024-04-10,32,Female,Ahmedabad,Direct,Regular
C05128,2024-09-14,33,Male,Hyderabad,Google,Regular
C05129,2024-08-11,27,Female,Delhi,Referral,Premium
C05130,2024-01-30,47,Male,Ahmedabad,Instagram,Premium
C05131,2025-10-07,61,Male,Chennai,Instagram,Premium
C05132,2024-07-03,23,Female,Chennai,Direct,Premium
C05133,2024-05-22,34,Female,Chennai,Google,Regular
C05134,2023-11-14,29,Male,Jaipur,Instagram,Regular
C05135,2025-06-30,19,Female,Ahmedabad,Organic Search,Regular
C05136,2024-09-02,47,Female,Hyderabad,Google,Budget
C05137,2024-12-26,41,Female,Chennai,Google,Budget
C05138,2024-01-17,44,Male,Kolkata,Google,Budget
C05139,2025-01-24,41,Female,Kolkata,Google,Budget
C05140,2025-09-06,46,Male,Kolkata,Referral,Regular
C05141,2023-12-22,25,Female,Pune,YouTube,Regular
C05142,2023-10-25,54,Female,Lucknow,Google,Budget
C05143,2024-12-07,51,Male,Bangalore,Instagram,Regular
C05144,2024-03-11,54,Female,Bangalore,Google,Budget
C05145,2025-06-11,54,Female,Delhi,Referral,Budget
C05146,2025-06-07,46,Female,Delhi,Google,Regular
C05147,2026-03-01,63,Female,Delhi,Referral,Budget
C05148,2025-10-02,32,Male,Lucknow,Organic Search,Regular
C05149,2025-07-03,33,Male,Lucknow,Direct,Regular
C05150,2024-08-04,61,Female,Hyderabad,Instagram,VIP
C05151,2026-02-08,55,Female,Bangalore,Direct,Regular
C05152,2025-10-17,60,Female,Lucknow,Direct,Regular
C05153,2025-09-01,58,Female,Delhi,Google,Budget
C05154,2025-04-03,22,Other,Lucknow,Google,Premium
C05155,2026-07-30,45,Female,Hyderabad,YouTube,Regular
C05156,2025-12-03,38,Male,Mumbai,Referral,Regular
C05157,2025-01-19,60,Male,Chennai,Instagram,Premium
C05158,2024-01-19,51,Male,Mumbai,Direct,Budget
C05159,2026-02-03,35,Female,Jaipur,Instagram,Budget
C05160,2026-05-31,20,Male,Bangalore,Google,Premium
C05161,2025-01-22,64,Male,Mumbai,Direct,Regular
C05162,2025-01-08,28,Male,Ahmedabad,Organic Search,Budget
C05163,2025-09-16,41,Male,Delhi,Google,Premium
C05164,2025-10-14,34,Female,Bangalore,Google,VIP
C05165,2025-01-19,37,Male,Chennai,Referral,Budget
C05166,2024-05-07,32,Male,Jaipur,Instagram,Regular
C05167,2024-04-29,35,Female,Mumbai,Google,VIP
C05168,2026-03-28,51,Female,Bangalore,YouTube,Premium
C05169,2025-07-04,29,Female,Mumbai,YouTube,VIP
C05170,2026-05-24,60,Female,Bangalore,YouTube,Premium
C05171,2024-10-30,58,Other,Chennai,Instagram,Regular
C05172,2025-10-02,40,Male,Lucknow,Direct,Premium
C05173,2025-08-26,62,Male,Delhi,Direct,Budget
C05174,2026-01-08,59,Male,Bangalore,Google,Regular
C05175,2026-04-21,29,Female,Bangalore,YouTube,Budget
C05176,2025-01-05,33,Male,Mumbai,Referral,VIP
C05177,2023-09-30,32,Female,Jaipur,Referral,Budget
C05178,2025-01-29,29,Male,Ahmedabad,Direct,Budget
C05179,2024-09-16,61,Female,Hyderabad,Direct,Regular
C05180,2025-01-14,29,Male,Mumbai,Instagram,Budget
C05181,2024-03-02,21,Female,Lucknow,Instagram,Regular
C05182,2025-12-16,59,Male,Hyderabad,Google,Regular
C05183,2025-06-20,20,Female,Delhi,Direct,Premium
C05184,2024-01-14,55,Female,Bangalore,Instagram,Premium
C05185,2023-12-18,56,Male,Ahmedabad,Referral,Budget
C05186,2026-02-09,18,Female,Delhi,Instagram,Premium
C05187,2026-01-17,56,Female,Lucknow,Organic Search,Budget
C05188,2024-08-19,55,Female,Kolkata,Referral,Regular
C05189,2025-08-08,18,Female,Delhi,Organic Search,Regular
C05190,2026-01-12,53,Female,Bangalore,Google,Premium
C05191,2025-04-02,43,Female,Bangalore,Referral,Premium
C05192,2024-11-09,28,Female,Mumbai,Google,Budget
C05193,2024-11-23,55,Female,Pune,Referral,Budget
C05194,2025-07-08,20,Male,Pune,YouTube,Regular
C05195,2025-04-19,32,Female,Jaipur,Referral,Regular
C05196,2026-07-30,30,Male,Chennai,Organic Search,Regular
C05197,2024-10-21,34,Male,Bangalore,Instagram,Regular
C05198,2024-09-04,23,Female,Kolkata,Instagram,Premium
C05199,2026-02-05,50,Female,Chennai,Instagram,Premium
C05200,2025-06-05,43,Male,Hyderabad,Google,Regular
C05201,2026-01-03,43,Female,Bangalore,Instagram,Budget
C05202,2024-12-17,33,Male,Bangalore,Direct,VIP
C05203,2026-01-06,27,Female,Lucknow,Referral,Budget
C05204,2025-04-15,60,Male,Lucknow,Instagram,Regular
C05205,2024-05-12,31,Female,Mumbai,YouTube,Budget
C05206,2025-08-23,45,Female,Hyderabad,Google,Regular
C05207,2023-11-21,59,Other,Ahmedabad,Direct,Regular
C05208,2026-06-13,52,Male,Kolkata,Direct,Regular
C05209,2025-05-18,64,Male,Mumbai,Instagram,Regular
C05210,2025-02-11,27,Female,Bangalore,Organic Search,Budget
C05211,2025-06-07,43,Male,Ahmedabad,Referral,VIP
C05212,2025-01-16,27,Male,Ahmedabad,Google,Budget
C05213,2025-04-27,33,Other,Lucknow,Organic Search,Regular
C05214,2026-02-13,52,Female,Delhi,Organic Search,Premium
C05215,2024-03-08,33,Male,Chennai,Instagram,VIP
C05216,2026-07-10,52,Male,Lucknow,Organic Search,Regular
C05217,2023-11-12,47,Female,Ahmedabad,Organic Search,Budget
C05218,2023-12-25,32,Male,Bangalore,Instagram,Regular
C05219,2026-02-05,64,Female,Mumbai,Instagram,Budget
C05220,2025-12-20,31,Male,Hyderabad,Referral,Regular
C05221,2024-10-16,63,Other,Chennai,Instagram,Regular
C05222,2025-02-19,39,Male,Bangalore,Direct,Regular
C05223,2025-08-20,45,Female,Chennai,Google,Premium
C05224,2023-12-05,61,Female,Hyderabad,Instagram,Regular
C05225,2026-02-08,55,Other,Hyderabad,Google,VIP
C05226,2026-04-26,59,Female,Jaipur,Organic Search,VIP
C05227,2026-05-13,25,Female,Pune,Instagram,Budget
C05228,2025-07-25,33,Male,Delhi,YouTube,Budget
C05229,2023-08-28,19,Male,Mumbai,Google,Premium
C05230,2024-02-04,22,Male,Pune,Direct,Premium
C05231,2024-02-07,52,Female,Bangalore,Direct,Budget
C05232,2025-04-01,22,Female,Lucknow,Referral,Regular
C05233,2024-10-28,47,Female,Delhi,Direct,Budget
C05234,2025-05-22,55,Male,Hyderabad,Referral,Regular
C05235,2024-03-29,56,Male,Pune,Instagram,VIP
C05236,2025-09-12,26,Female,Hyderabad,Direct,Regular
C05237,2024-08-08,51,Male,Bangalore,YouTube,Premium
C05238,2025-05-14,43,Male,Ahmedabad,Referral,Premium
C05239,2026-05-24,43,Female,Mumbai,Instagram,Regular
C05240,2024-07-26,27,Other,Pune,Organic Search,Premium
C05241,2026-06-26,64,Other,Kolkata,Google,Regular
C05242,2024-12-16,54,Male,Ahmedabad,Google,Regular
C05243,2026-08-08,52,Female,Bangalore,Google,Regular
C05244,2024-09-08,34,Female,Jaipur,Referral,Premium
C05245,2023-12-03,62,Female,Hyderabad,Referral,Budget
C05246,2023-09-05,32,Female,Kolkata,Direct,Regular
C05247,2026-08-13,54,Male,Lucknow,Google,Budget
C05248,2024-11-13,31,Female,Hyderabad,Instagram,Budget
C05249,2024-01-14,55,Male,Hyderabad,Referral,Regular
C05250,2024-07-15,47,Male,Mumbai,Instagram,Regular
C05251,2024-10-05,47,Female,Hyderabad,Organic Search,Regular
C05252,2025-04-20,40,Male,Bangalore,Google,Regular
C05253,2023-10-25,57,Female,Mumbai,Instagram,Budget
C05254,2025-10-06,47,Female,Mumbai,Direct,Regular
C05255,2026-02-12,63,Male,Mumbai,Organic Search,Premium
C05256,2024-09-24,51,Female,Bangalore,Referral,Regular
C05257,2026-03-28,24,Female,Bangalore,Referral,VIP
C05258,2026-04-02,59,Other,Pune,Organic Search,VIP
C05259,2024-05-11,45,Male,Chennai,Instagram,Regular
C05260,2025-10-05,49,Male,Hyderabad,Direct,Budget
C05261,2024-11-02,40,Male,Pune,Organic Search,VIP
C05262,2024-08-10,20,Female,Jaipur,Google,Regular
C05263,2024-10-20,34,Female,Hyderabad,Direct,Regular
C05264,2024-10-19,42,Other,Pune,Instagram,Regular
C05265,2025-04-16,54,Male,Delhi,Organic Search,VIP
C05266,2025-08-23,37,Male,Chennai,Referral,Budget
C05267,2025-01-29,61,Male,Hyderabad,Referral,Premium
C05268,2024-03-21,22,Male,Chennai,Organic Search,Premium
C05269,2024-10-22,54,Male,Lucknow,Organic Search,Regular
C05270,2026-06-06,61,Male,Ahmedabad,Direct,Regular
C05271,2026-03-05,36,Other,Lucknow,Organic Search,Premium
C05272,2024-02-13,42,Female,Bangalore,YouTube,Budget
C05273,2026-08-25,54,Other,Jaipur,YouTube,Regular
C05274,2025-08-31,52,Male,Mumbai,Direct,Regular
C05275,2024-01-22,28,Female,Kolkata,YouTube,Budget
C05276,2023-11-14,28,Male,Chennai,YouTube,Budget
C05277,2023-09-14,38,Female,Jaipur,Google,Budget
C05278,2025-10-26,58,Male,Bangalore,Direct,Regular
C05279,2025-02-11,63,Female,Lucknow,Google,Budget
C05280,2024-12-18,26,Female,Hyderabad,Direct,Regular
C05281,2026-08-17,35,Male,Bangalore,Google,Budget
C05282,2023-11-28,52,Female,Chennai,Referral,VIP
C05283,2025-07-31,24,Female,Kolkata,Instagram,Budget
C05284,2024-11-25,25,Male,Kolkata,Referral,Regular
C05285,2025-01-08,19,Female,Lucknow,Instagram,Premium
C05286,2026-01-08,62,Male,Kolkata,Direct,Regular
C05287,2025-06-20,55,Female,Bangalore,Instagram,Regular
C05288,2024-12-06,30,Male,Chennai,Organic Search,Budget
C05289,2024-03-12,45,Male,Bangalore,Referral,Regular
C05290,2025-03-08,61,Male,Lucknow,Organic Search,Budget
C05291,2025-04-24,42,Female,Bangalore,YouTube,Budget
C05292,2025-01-02,52,Male,Kolkata,Google,Premium
C05293,2024-09-20,63,Female,Chennai,Organic Search,VIP
C05294,2024-03-18,34,Female,Ahmedabad,Google,Regular
C05295,2025-06-20,33,Female,Jaipur,Instagram,Regular
C05296,2025-05-22,31,Male,Kolkata,YouTube,Regular
C05297,2026-03-13,29,Male,Bangalore,Organic Search,Regular
C05298,2024-05-13,19,Male,Jaipur,Google,Budget
C05299,2025-02-27,56,Female,Bangalore,Referral,Regular
C05300,2024-11-20,28,Female,Hyderabad,Google,Regular
C05301,2025-04-17,49,Male,Lucknow,Referral,Premium
C05302,2024-10-03,55,Female,Hyderabad,Google,Regular
C05303,2026-08-04,58,Male,Bangalore,Organic Search,Regular
C05304,2025-05-11,52,Male,Chennai,Referral,Regular
C05305,2025-10-08,42,Male,Lucknow,Instagram,Regular
C05306,2023-12-30,46,Male,Kolkata,Instagram,Budget
C05307,2025-02-05,40,Female,Mumbai,Referral,Budget
C05308,2025-09-22,28,Male,Mumbai,Referral,Premium
C05309,2024-01-30,32,Male,Ahmedabad,Direct,Premium
C05310,2025-11-06,48,Male,Ahmedabad,Instagram,Regular
C05311,2026-08-10,40,Female,Kolkata,YouTube,Budget
C05312,2026-08-10,52,Female,Chennai,Google,Budget
C05313,2025-12-28,42,Female,Lucknow,Referral,Premium
C05314,2025-01-18,42,Male,Jaipur,Google,Regular
C05315,2023-11-21,43,Female,Pune,Direct,Regular
C05316,2026-04-29,48,Male,Hyderabad,Instagram,Regular
C05317,2023-12-02,32,Other,Ahmedabad,YouTube,Regular
C05318,2025-01-26,57,Male,Lucknow,Instagram,Budget
C05319,2025-11-17,64,Male,Pune,Google,Premium
C05320,2026-07-15,30,Male,Jaipur,Organic Search,Regular
C05321,2023-11-21,19,Male,Lucknow,Organic Search,Premium
C05322,2025-07-22,38,Female,Lucknow,Instagram,Regular
C05323,2026-01-18,33,Female,Kolkata,Referral,Premium
C05324,2024-08-04,46,Male,Pune,Google,Budget
C05325,2023-10-24,33,Other,Bangalore,Organic Search,Premium
C05326,2024-09-07,20,Female,Ahmedabad,YouTube,Budget
C05327,2025-12-28,22,Female,Mumbai,Organic Search,VIP
C05328,2025-01-22,57,Male,Mumbai,YouTube,Regular
C05329,2025-03-11,59,Male,Pune,Organic Search,Regular
C05330,2025-01-23,58,Male,Chennai,Organic Search,Regular
C05331,2025-11-09,42,Female,Hyderabad,Instagram,Regular
C05332,2024-12-01,46,Other,Ahmedabad,Referral,Premium
C05333,2026-07-15,30,Male,Ahmedabad,Google,VIP
C05334,2026-01-18,20,Male,Chennai,Instagram,Regular
C05335,2024-07-09,63,Female,Mumbai,Google,Regular
C05336,2023-10-05,18,Female,Chennai,Google,Budget
C05337,2026-06-04,63,Male,Chennai,Direct,Regular
C05338,2025-11-26,26,Female,Chennai,Referral,Regular
C05339,2025-11-01,27,Male,Ahmedabad,Direct,Premium
C05340,2025-05-06,40,Male,Mumbai,YouTube,Premium
C05341,2023-11-03,47,Male,Kolkata,Organic Search,Regular
C05342,2025-01-27,21,Male,Ahmedabad,Google,Budget
C05343,2024-02-29,23,Male,Ahmedabad,Direct,Regular
C05344,2023-10-23,41,Male,Jaipur,Instagram,Regular
C05345,2026-08-17,26,Male,Bangalore,Instagram,Budget
C05346,2026-01-30,21,Male,Ahmedabad,Referral,Budget
C05347,2025-07-12,49,Female,Pune,Direct,Regular
C05348,2024-07-07,38,Other,Bangalore,Google,Budget
C05349,2023-11-26,32,Female,Hyderabad,YouTube,Regular
C05350,2025-03-04,61,Female,Bangalore,YouTube,Budget
C05351,2026-03-18,38,Male,Mumbai,Referral,Budget
C05352,2024-06-27,25,Male,Ahmedabad,Organic Search,Premium
C05353,2024-01-20,24,Female,Kolkata,Instagram,Premium
C05354,2024-06-30,59,Female,Hyderabad,Direct,Regular
C05355,2026-03-25,59,Female,Lucknow,YouTube,Budget
C05356,2023-09-12,52,Female,Lucknow,Instagram,Regular
C05357,2023-12-28,29,Female,Jaipur,Instagram,Budget
C05358,2024-03-06,34,Female,Mumbai,Instagram,Budget
C05359,2025-06-06,20,Male,Kolkata,Organic Search,Budget
C05360,2024-02-09,33,Male,Mumbai,Direct,Regular
C05361,2024-12-29,61,Male,Kolkata,Referral,Regular
C05362,2026-01-29,20,Male,Kolkata,Google,Premium
C05363,2024-06-09,23,Male,Pune,YouTube,Budget
C05364,2025-10-04,27,Male,Hyderabad,Google,Regular
C05365,2025-02-09,36,Male,Hyderabad,Google,Premium
C05366,2026-01-20,46,Male,Chennai,Referral,Regular
C05367,2026-03-29,25,Female,Lucknow,Instagram,Regular
C05368,2024-09-06,35,Female,Pune,Referral,Budget
C05369,2023-11-28,20,Male,Lucknow,Direct,Premium
C05370,2024-02-02,63,Female,Pune,YouTube,Premium
C05371,2026-06-16,54,Male,Chennai,Organic Search,Budget
C05372,2024-02-12,49,Male,Ahmedabad,Referral,Budget
C05373,2025-02-21,23,Female,Lucknow,Organic Search,Regular
C05374,2026-08-20,44,Female,Delhi,Direct,Regular
C05375,2025-12-19,54,Male,Chennai,Direct,Budget
C05376,2024-05-14,41,Female,Mumbai,Organic Search,Budget
C05377,2024-12-22,49,Female,Jaipur,Organic Search,Premium
C05378,2025-07-26,31,Female,Hyderabad,Google,Regular
C05379,2024-04-15,20,Female,Kolkata,Organic Search,Budget
C05380,2025-11-09,48,Other,Mumbai,Direct,Budget
C05381,2024-09-09,54,Female,Mumbai,Instagram,Regular
C05382,2025-07-31,49,Male,Kolkata,Google,Budget
C05383,2025-12-03,19,Female,Pune,YouTube,Budget
C05384,2024-01-02,38,Male,Delhi,Direct,VIP
C05385,2024-02-27,60,Female,Pune,Referral,Budget
C05386,2024-11-07,33,Female,Jaipur,Instagram,Regular
C05387,2024-07-23,42,Male,Lucknow,Instagram,Premium
C05388,2025-11-22,39,Female,Bangalore,Google,Regular
C05389,2025-11-29,44,Female,Jaipur,Organic Search,Regular
C05390,2025-04-02,32,Female,Delhi,Google,Budget
C05391,2024-10-17,21,Female,Chennai,Instagram,Regular
C05392,2025-10-09,29,Male,Jaipur,Referral,Premium
C05393,2025-01-29,37,Male,Ahmedabad,Google,Regular
C05394,2024-02-03,57,Male,Ahmedabad,Instagram,Premium
C05395,2026-04-07,37,Male,Lucknow,Referral,Budget
C05396,2023-09-10,61,Female,Mumbai,Referral,Regular
C05397,2026-06-09,56,Female,Delhi,Direct,Regular
C05398,2024-12-31,56,Male,Delhi,YouTube,Budget
C05399,2025-09-09,22,Male,Ahmedabad,YouTube,Budget
C05400,2026-07-17,36,Female,Jaipur,Instagram,Premium
C05401,2025-09-14,44,Male,Lucknow,Google,Regular
C05402,2023-10-11,18,Female,Bangalore,Google,Premium
C05403,2026-05-29,35,Female,Ahmedabad,Instagram,Regular
C05404,2025-07-26,30,Male,Chennai,Google,Budget
C05405,2026-07-10,55,Female,Lucknow,Instagram,Budget
C05406,2024-12-13,50,Male,Pune,Google,Regular
C05407,2026-05-30,44,Male,Lucknow,Organic Search,Regular
C05408,2026-03-25,51,Female,Lucknow,Direct,VIP
C05409,2024-08-29,61,Female,Jaipur,Instagram,Regular
C05410,2024-06-15,51,Male,Kolkata,Organic Search,Budget
C05411,2023-12-13,63,Male,Delhi,Google,Budget
C05412,2025-08-14,21,Female,Pune,Direct,Budget
C05413,2024-10-29,25,Male,Hyderabad,Organic Search,Budget
C05414,2025-12-22,22,Male,Ahmedabad,Instagram,Premium
C05415,2025-11-26,54,Male,Pune,Organic Search,Regular
C05416,2025-11-09,63,Female,Pune,Direct,Regular
C05417,2025-06-03,36,Male,Lucknow,Direct,Premium
C05418,2024-03-28,20,Female,Ahmedabad,Referral,Premium
C05419,2024-08-31,61,Female,Lucknow,Organic Search,Budget
C05420,2025-09-22,30,Male,Pune,Instagram,Regular
C05421,2024-03-12,21,Female,Mumbai,Instagram,Premium
C05422,2025-04-19,41,Female,Mumbai,Google,Budget
C05423,2025-09-03,44,Male,Pune,Direct,Regular
C05424,2026-02-24,32,Male,Jaipur,Referral,VIP
C05425,2023-09-10,34,Male,Pune,Organic Search,Premium
C05426,2023-12-13,55,Male,Bangalore,Instagram,Budget
C05427,2023-12-19,33,Female,Ahmedabad,Direct,Budget
C05428,2024-12-28,64,Male,Kolkata,YouTube,Regular
C05429,2024-04-24,24,Other,Bangalore,Google,Regular
C05430,2024-07-03,31,Female,Bangalore,Instagram,Premium
C05431,2024-03-26,33,Male,Mumbai,Instagram,Budget
C05432,2023-09-22,41,Male,Lucknow,Organic Search,Premium
C05433,2023-12-06,19,Female,Jaipur,Instagram,Premium
C05434,2026-06-21,34,Male,Hyderabad,Direct,Regular
C05435,2025-08-16,47,Male,Delhi,Organic Search,Premium
C05436,2026-02-28,53,Female,Pune,Instagram,Budget
C05437,2026-07-04,31,Female,Lucknow,Organic Search,Regular
C05438,2025-07-27,58,Female,Ahmedabad,Google,Premium
C05439,2025-10-12,37,Female,Jaipur,Google,Regular
C05440,2024-01-06,21,Female,Lucknow,Instagram,Premium
C05441,2026-03-23,56,Male,Lucknow,Google,Premium
C05442,2024-01-17,19,Female,Hyderabad,Referral,Regular
C05443,2025-08-16,22,Male,Lucknow,Organic Search,Budget
C05444,2026-05-10,62,Male,Pune,Organic Search,Premium
C05445,2025-05-09,60,Female,Delhi,Organic Search,Regular
C05446,2026-07-23,34,Male,Pune,Instagram,Premium
C05447,2026-05-06,43,Female,Pune,Referral,Budget
C05448,2025-09-28,41,Male,Jaipur,Instagram,Regular
C05449,2024-05-31,26,Other,Kolkata,Instagram,Regular
C05450,2025-01-20,58,Female,Kolkata,Organic Search,VIP
C05451,2026-06-19,43,Male,Delhi,Referral,Budget
C05452,2025-07-28,61,Male,Pune,Google,Budget
C05453,2026-06-04,45,Female,Bangalore,YouTube,VIP
C05454,2024-06-25,49,Female,Ahmedabad,Google,Premium
C05455,2024-12-07,47,Male,Delhi,Google,Premium
C05456,2026-05-14,55,Male,Hyderabad,YouTube,Premium
C05457,2025-12-18,63,Female,Lucknow,Instagram,Budget
C05458,2024-08-16,53,Female,Mumbai,Instagram,Premium
C05459,2024-02-21,33,Female,Ahmedabad,Organic Search,Regular
C05460,2023-11-17,22,Other,Kolkata,Direct,Budget
C05461,2025-12-26,53,Male,Delhi,Referral,Regular
C05462,2024-10-20,28,Male,Mumbai,Instagram,Regular
C05463,2024-08-26,32,Female,Lucknow,Instagram,Premium
C05464,2023-11-01,60,Female,Chennai,Organic Search,Budget
C05465,2026-07-10,54,Other,Lucknow,Google,Budget
C05466,2024-06-13,43,Male,Hyderabad,Organic Search,Regular
C05467,2024-12-22,40,Male,Lucknow,Instagram,Regular
C05468,2025-02-16,46,Female,Lucknow,Google,Regular
C05469,2026-06-10,22,Male,Chennai,Organic Search,Budget
C05470,2025-06-26,56,Male,Ahmedabad,YouTube,Regular
C05471,2024-03-10,45,Female,Hyderabad,Organic Search,Regular
C05472,2025-02-17,22,Male,Jaipur,YouTube,Regular
C05473,2024-02-01,34,Male,Lucknow,YouTube,Regular
C05474,2025-12-17,48,Male,Jaipur,Referral,Regular
C05475,2024-04-23,61,Female,Lucknow,Organic Search,Regular
C05476,2025-08-02,62,Male,Lucknow,YouTube,Budget
C05477,2026-05-24,33,Female,Pune,Google,Premium
C05478,2025-10-20,20,Female,Bangalore,Direct,VIP
C05479,2023-12-19,36,Male,Chennai,Google,Budget
C05480,2023-11-15,52,Female,Lucknow,Referral,Regular
C05481,2025-05-15,34,Male,Delhi,Direct,Regular
C05482,2024-05-28,50,Female,Kolkata,Instagram,VIP
C05483,2024-12-28,43,Male,Mumbai,Instagram,Regular
C05484,2026-05-06,43,Male,Jaipur,Direct,Regular
C05485,2024-02-07,24,Female,Delhi,Referral,VIP
C05486,2025-07-29,31,Female,Jaipur,Instagram,Premium
C05487,2026-06-15,61,Female,Pune,Direct,Budget
C05488,2025-08-25,57,Male,Chennai,Referral,Regular
C05489,2024-06-15,30,Male,Lucknow,Organic Search,Premium
C05490,2025-10-03,48,Male,Ahmedabad,YouTube,VIP
C05491,2026-05-15,64,Male,Jaipur,YouTube,Premium
C05492,2025-05-18,35,Female,Bangalore,Instagram,VIP
C05493,2025-03-14,49,Female,Jaipur,Instagram,Regular
C05494,2026-06-23,42,Female,Delhi,Instagram,Premium
C05495,2025-02-15,20,Female,Pune,Organic Search,Regular
C05496,2024-12-17,49,Female,Ahmedabad,Organic Search,Regular
C05497,2026-03-10,23,Female,Kolkata,Referral,Budget
C05498,2025-12-30,33,Male,Mumbai,Organic Search,Budget
C05499,2026-01-04,19,Female,Ahmedabad,YouTube,Budget
C05500,2025-04-10,38,Male,Bangalore,Referral,Regular
C05501,2023-08-31,63,Female,Hyderabad,Google,Regular
C05502,2026-07-08,40,Female,Lucknow,Instagram,Regular
C05503,2026-02-09,35,Female,Pune,Instagram,Regular
C05504,2025-02-06,36,Other,Hyderabad,Referral,Budget
C05505,2025-05-10,29,Male,Kolkata,Direct,Regular
C05506,2026-06-17,62,Female,Hyderabad,Google,VIP
C05507,2024-09-24,23,Male,Bangalore,Organic Search,VIP
C05508,2025-09-13,58,Female,Mumbai,Instagram,Premium
C05509,2024-11-09,40,Female,Hyderabad,Referral,Regular
C05510,2025-07-20,22,Male,Pune,Direct,Budget
C05511,2026-07-13,38,Other,Ahmedabad,Google,Budget
C05512,2023-12-05,51,Female,Bangalore,Organic Search,Premium
C05513,2025-04-04,41,Female,Chennai,Organic Search,Regular
C05514,2026-07-16,18,Male,Chennai,Instagram,Regular
C05515,2023-11-24,18,Male,Hyderabad,Organic Search,Budget
C05516,2025-01-12,47,Female,Chennai,Organic Search,Regular
